当前时间:12:29:59    当前价格:2.496000 波动价格:0.0 初始波动:0.006,比率0.0024%
当前时间:09:34:43    当前价格:2.600001 波动价格:1e-06 初始波动:0.110001,比率0.0442%
当前时间:09:34:44    当前价格:2.600000 波动价格:-1e-06 初始波动:0.11,比率0.0442%
当前时间:09:34:45    当前价格:2.600000 波动价格:0.0 初始波动:0.11,比率0.0442%
当前时间:09:34:48    当前价格:2.600000 波动价格:0.0 初始波动:0.11,比率0.0442%
当前时间:09:35:13    当前价格:2.590000 波动价格:-0.01 初始波动:0.1,比率0.0402%
当前时间:09:35:40    当前价格:2.501000 波动价格:-0.089 初始波动:0.011,比率0.0044%
当前时间:09:35:42    当前价格:2.500002 波动价格:-0.000998 初始波动:0.010002,比率0.004%
当前时间:09:35:52    当前价格:2.500002 波动价格:0.0 初始波动:0.010002,比率0.004%
当前时间:09:36:27    当前价格:2.500011 波动价格:9e-06 初始波动:0.010011,比率0.004%
当前时间:09:36:40    当前价格:2.500011 波动价格:0.0 初始波动:0.010011,比率0.004%
当前时间:09:37:27    当前价格:2.503000 波动价格:0.002989 初始波动:0.013,比率0.0052%
当前时间:09:37:45    当前价格:2.511000 波动价格:0.008 初始波动:0.021,比率0.0084%
当前时间:09:37:57    当前价格:2.520000 波动价格:0.009 初始波动:0.03,比率0.012%
当前时间:09:38:09    当前价格:2.520000 波动价格:0.0 初始波动:0.03,比率0.012%
当前时间:09:38:16    当前价格:2.520000 波动价格:0.0 初始波动:0.03,比率0.012%
当前时间:09:38:24    当前价格:2.521001 波动价格:0.001001 初始波动:0.031001,比率0.0125%
当前时间:09:38:26    当前价格:2.570000 波动价格:0.048999 初始波动:0.08,比率0.0321%
当前时间:09:38:28    当前价格:2.570000 波动价格:0.0 初始波动:0.08,比率0.0321%
当前时间:09:38:39    当前价格:2.522000 波动价格:-0.048 初始波动:0.032,比率0.0129%
当前时间:09:38:40    当前价格:2.580000 波动价格:0.058 初始波动:0.09,比率0.0361%
当前时间:09:38:48    当前价格:2.580000 波动价格:0.0 初始波动:0.09,比率0.0361%
当前时间:09:38:58    当前价格:2.580000 波动价格:0.0 初始波动:0.09,比率0.0361%
当前时间:09:39:05    当前价格:2.600000 波动价格:0.02 初始波动:0.11,比率0.0442%
当前时间:09:39:08    当前价格:2.600000 波动价格:0.0 初始波动:0.11,比率0.0442%
当前时间:09:39:09    当前价格:2.600000 波动价格:0.0 初始波动:0.11,比率0.0442%
当前时间:09:39:13    当前价格:2.601000 波动价格:0.001 初始波动:0.111,比率0.0446%
当前时间:09:39:24    当前价格:2.601000 波动价格:0.0 初始波动:0.111,比率0.0446%
当前时间:09:39:27    当前价格:2.600000 波动价格:-0.001 初始波动:0.11,比率0.0442%
当前时间:09:39:28    当前价格:2.600000 波动价格:0.0 初始波动:0.11,比率0.0442%
当前时间:09:39:29    当前价格:2.601000 波动价格:0.001 初始波动:0.111,比率0.0446%
当前时间:09:39:36    当前价格:2.601000 波动价格:0.0 初始波动:0.111,比率0.0446%
当前时间:09:40:17    当前价格:2.601001 波动价格:1e-06 初始波动:0.111001,比率0.0446%
当前时间:09:40:35    当前价格:2.602000 波动价格:0.000999 初始波动:0.112,比率0.045%
当前时间:09:40:42    当前价格:2.602000 波动价格:0.0 初始波动:0.112,比率0.045%
当前时间:09:40:47    当前价格:2.602000 波动价格:0.0 初始波动:0.112,比率0.045%
当前时间:09:40:51    当前价格:2.602000 波动价格:0.0 初始波动:0.112,比率0.045%
当前时间:09:40:56    当前价格:2.601001 波动价格:-0.000999 初始波动:0.111001,比率0.0446%
当前时间:09:41:00    当前价格:2.601000 波动价格:-1e-06 初始波动:0.111,比率0.0446%
当前时间:09:41:01    当前价格:2.601000 波动价格:0.0 初始波动:0.111,比率0.0446%
当前时间:09:41:04    当前价格:2.601000 波动价格:0.0 初始波动:0.111,比率0.0446%
当前时间:09:41:08    当前价格:2.580000 波动价格:-0.021 初始波动:0.09,比率0.0361%
当前时间:09:41:26    当前价格:2.580000 波动价格:0.0 初始波动:0.09,比率0.0361%
当前时间:09:41:30    当前价格:2.523013 波动价格:-0.056987 初始波动:0.033013,比率0.0133%
当前时间:09:41:33    当前价格:2.523012 波动价格:-1e-06 初始波动:0.033012,比率0.0133%
当前时间:09:41:54    当前价格:2.570000 波动价格:0.046988 初始波动:0.08,比率0.0321%
当前时间:09:42:14    当前价格:2.523015 波动价格:-0.046985 初始波动:0.033015,比率0.0133%
当前时间:09:42:51    当前价格:2.570000 波动价格:0.046985 初始波动:0.08,比率0.0321%
当前时间:09:43:18    当前价格:2.570000 波动价格:0.0 初始波动:0.08,比率0.0321%
当前时间:09:43:24    当前价格:2.560000 波动价格:-0.01 初始波动:0.07,比率0.0281%
当前时间:09:43:26    当前价格:2.570000 波动价格:0.01 初始波动:0.08,比率0.0321%
当前时间:09:43:29    当前价格:2.550002 波动价格:-0.019998 初始波动:0.060002,比率0.0241%
当前时间:09:43:50    当前价格:2.540000 波动价格:-0.010002 初始波动:0.05,比率0.0201%
当前时间:09:44:11    当前价格:2.550002 波动价格:0.010002 初始波动:0.060002,比率0.0241%
当前时间:09:44:32    当前价格:2.570000 波动价格:0.019998 初始波动:0.08,比率0.0321%
当前时间:09:44:37    当前价格:2.531111 波动价格:-0.038889 初始波动:0.041111,比率0.0165%
当前时间:09:44:41    当前价格:2.531111 波动价格:0.0 初始波动:0.041111,比率0.0165%
当前时间:09:44:56    当前价格:2.531111 波动价格:0.0 初始波动:0.041111,比率0.0165%
当前时间:09:45:05    当前价格:2.531000 波动价格:-0.000111 初始波动:0.041,比率0.0165%
当前时间:09:45:08    当前价格:2.531000 波动价格:0.0 初始波动:0.041,比率0.0165%
当前时间:09:45:14    当前价格:2.531111 波动价格:0.000111 初始波动:0.041111,比率0.0165%
当前时间:09:45:16    当前价格:2.531111 波动价格:0.0 初始波动:0.041111,比率0.0165%
当前时间:09:45:48    当前价格:2.570000 波动价格:0.038889 初始波动:0.08,比率0.0321%
当前时间:09:50:37    当前价格:2.570000 波动价格:0.0 初始波动:0.08,比率0.0321%
当前时间:09:51:04    当前价格:2.540000 波动价格:-0.03 初始波动:0.05,比率0.0201%
当前时间:09:52:37    当前价格:2.540000 波动价格:0.0 初始波动:0.05,比率0.0201%
当前时间:09:52:43    当前价格:2.540000 波动价格:0.0 初始波动:0.05,比率0.0201%
当前时间:09:52:48    当前价格:2.540000 波动价格:0.0 初始波动:0.05,比率0.0201%
当前时间:09:52:57    当前价格:2.540000 波动价格:0.0 初始波动:0.05,比率0.0201%
当前时间:09:53:50    当前价格:2.569000 波动价格:0.029 初始波动:0.079,比率0.0317%
当前时间:09:57:07    当前价格:2.540000 波动价格:-0.029 初始波动:0.05,比率0.0201%
当前时间:09:59:24    当前价格:2.550000 波动价格:0.01 初始波动:0.06,比率0.0241%
当前时间:09:59:35    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:09:59:50    当前价格:2.549000 波动价格:-0.001 初始波动:0.059,比率0.0237%
当前时间:09:59:58    当前价格:2.549000 波动价格:0.0 初始波动:0.059,比率0.0237%
当前时间:10:00:33    当前价格:2.550000 波动价格:0.001 初始波动:0.06,比率0.0241%
当前时间:10:00:46    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:10:01:10    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:10:01:16    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:10:01:17    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:10:01:21    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:10:01:23    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:10:01:28    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:10:01:32    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:10:01:37    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:10:01:38    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:10:03:22    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:10:05:27    当前价格:2.550001 波动价格:1e-06 初始波动:0.060001,比率0.0241%
当前时间:10:07:05    当前价格:2.550001 波动价格:0.0 初始波动:0.060001,比率0.0241%
当前时间:10:08:46    当前价格:2.566999 波动价格:0.016998 初始波动:0.076999,比率0.0309%
当前时间:10:08:56    当前价格:2.565000 波动价格:-0.001999 初始波动:0.075,比率0.0301%
当前时间:10:09:36    当前价格:2.550000 波动价格:-0.015 初始波动:0.06,比率0.0241%
当前时间:10:10:00    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:10:10:05    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:10:10:09    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:10:10:13    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:10:10:52    当前价格:2.550000 波动价格:0.0 初始波动:0.06,比率0.0241%
当前时间:10:11:32    当前价格:2.566999 波动价格:0.016999 初始波动:0.076999,比率0.0309%
当前时间:10:12:28    当前价格:2.566999 波动价格:0.0 初始波动:0.076999,比率0.0309%
当前时间:10:12:42    当前价格:2.566999 波动价格:0.0 初始波动:0.076999,比率0.0309%
当前时间:10:13:14    当前价格:2.566999 波动价格:0.0 初始波动:0.076999,比率0.0309%
当前时间:10:13:26    当前价格:2.567000 波动价格:1e-06 初始波动:0.077,比率0.0309%
当前时间:10:13:40    当前价格:2.566999 波动价格:-1e-06 初始波动:0.076999,比率0.0309%
当前时间:10:15:14    当前价格:2.566999 波动价格:0.0 初始波动:0.076999,比率0.0309%
当前时间:10:15:36    当前价格:2.566999 波动价格:0.0 初始波动:0.076999,比率0.0309%
当前时间:10:15:50    当前价格:2.566000 波动价格:-0.000999 初始波动:0.076,比率0.0305%
当前时间:10:16:09    当前价格:2.570000 波动价格:0.004 初始波动:0.08,比率0.0321%
当前时间:10:16:26    当前价格:2.566999 波动价格:-0.003001 初始波动:0.076999,比率0.0309%
当前时间:10:18:45    当前价格:2.566999 波动价格:0.0 初始波动:0.076999,比率0.0309%
当前时间:10:18:52    当前价格:2.566999 波动价格:0.0 初始波动:0.076999,比率0.0309%
当前时间:10:18:58    当前价格:2.566999 波动价格:0.0 初始波动:0.076999,比率0.0309%
当前时间:10:19:09    当前价格:2.566999 波动价格:0.0 初始波动:0.076999,比率0.0309%
当前时间:10:19:53    当前价格:2.566999 波动价格:0.0 初始波动:0.076999,比率0.0309%
当前时间:10:20:49    当前价格:2.560000 波动价格:-0.006999 初始波动:0.07,比率0.0281%
当前时间:10:21:47    当前价格:2.560000 波动价格:0.0 初始波动:0.07,比率0.0281%
当前时间:10:24:53    当前价格:2.566600 波动价格:0.0066 初始波动:0.0766,比率0.0308%
当前时间:10:27:26    当前价格:2.566600 波动价格:0.0 初始波动:0.0766,比率0.0308%
当前时间:10:28:48    当前价格:2.560000 波动价格:-0.0066 初始波动:0.07,比率0.0281%
当前时间:10:29:31    当前价格:2.560000 波动价格:0.0 初始波动:0.07,比率0.0281%
当前时间:10:34:28    当前价格:2.560000 波动价格:0.0 初始波动:0.07,比率0.0281%
当前时间:10:34:53    当前价格:2.560000 波动价格:0.0 初始波动:0.07,比率0.0281%
当前时间:10:35:07    当前价格:2.560000 波动价格:0.0 初始波动:0.07,比率0.0281%
当前时间:10:35:54    当前价格:2.560000 波动价格:0.0 初始波动:0.07,比率0.0281%
当前时间:10:40:26    当前价格:2.560000 波动价格:0.0 初始波动:0.07,比率0.0281%
当前时间:10:41:00    当前价格:2.560000 波动价格:0.0 初始波动:0.07,比率0.0281%
当前时间:10:41:30    当前价格:2.560000 波动价格:0.0 初始波动:0.07,比率0.0281%
当前时间:10:44:55    当前价格:2.560000 波动价格:0.0 初始波动:0.07,比率0.0281%
当前时间:10:46:25    当前价格:2.560000 波动价格:0.0 初始波动:0.07,比率0.0281%
当前时间:10:46:30    当前价格:2.560000 波动价格:0.0 初始波动:0.07,比率0.0281%
当前时间:10:46:34    当前价格:2.560000 波动价格:0.0 初始波动:0.07,比率0.0281%
当前时间:10:46:40    当前价格:2.560000 波动价格:0.0 初始波动:0.07,比率0.0281%
当前时间:10:47:18    当前价格:2.540000 波动价格:-0.02 初始波动:0.05,比率0.0201%
当前时间:10:47:30    当前价格:2.540000 波动价格:0.0 初始波动:0.05,比率0.0201%
当前时间:10:47:35    当前价格:2.540000 波动价格:0.0 初始波动:0.05,比率0.0201%
当前时间:10:47:45    当前价格:2.540000 波动价格:0.0 初始波动:0.05,比率0.0201%
当前时间:10:47:57    当前价格:2.540000 波动价格:0.0 初始波动:0.05,比率0.0201%
当前时间:10:48:14    当前价格:2.540000 波动价格:0.0 初始波动:0.05,比率0.0201%
当前时间:10:53:12    当前价格:2.530000 波动价格:-0.01 初始波动:0.04,比率0.0161%
当前时间:10:53:33    当前价格:2.530000 波动价格:0.0 初始波动:0.04,比率0.0161%
